run,prompt_tokens,completion_tokens,latency_s,model,dataset,timestamp,imputed,source_log
frs_bins,1341.0,34.0,3.244,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1614.0,34.0,3.511,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1403.0,34.0,3.308,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1403.0,34.0,3.308,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,3123.0,34.0,2.283,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,3123.0,34.0,2.283,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1528.0,34.0,3.519,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1528.0,34.0,3.519,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1284.0,34.0,2.572,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1284.0,34.0,2.572,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1477.0,34.0,2.939,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1477.0,34.0,2.939,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1456.0,34.0,2.764,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1456.0,34.0,2.764,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1450.0,34.0,2.572,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1450.0,34.0,2.572,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1533.0,34.0,3.898,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1533.0,34.0,3.898,Qwen2.5-Math,GSM8K,2026-03-24 22:39:25,False,reasoning_confidence_bins_run.log
frs_bins,1422.0,34.0,0.649,Qwen2.5-Math,MATH500,2026-03-24 22:39:32,False,reasoning_confidence_bins_run.log
frs_bins,1422.0,34.0,0.649,Qwen2.5-Math,MATH500,2026-03-24 22:39:32,False,reasoning_confidence_bins_run.log
frs_bins,1527.0,34.0,0.727,Qwen2.5-Math,MATH500,2026-03-24 22:39:32,False,reasoning_confidence_bins_run.log
frs_bins,1527.0,34.0,0.727,Qwen2.5-Math,MATH500,2026-03-24 22:39:32,False,reasoning_confidence_bins_run.log
frs_bins,1346.0,34.0,1.347,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1346.0,34.0,1.347,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1611.0,34.0,1.283,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1611.0,34.0,1.283,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1613.0,34.0,1.297,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1613.0,34.0,1.297,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1470.0,34.0,1.34,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1470.0,34.0,1.34,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1614.0,34.0,1.364,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1614.0,34.0,1.364,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1591.0,34.0,1.394,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1591.0,34.0,1.394,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1635.0,34.0,1.374,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1635.0,34.0,1.374,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2296.0,34.0,1.327,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2296.0,34.0,1.327,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1445.0,34.0,1.343,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1445.0,34.0,1.343,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1693.0,34.0,1.349,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1693.0,34.0,1.349,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2271.0,34.0,1.431,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2271.0,34.0,1.431,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2469.0,34.0,1.357,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2469.0,34.0,1.357,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1754.0,34.0,1.368,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1754.0,34.0,1.368,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1672.0,34.0,1.389,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1672.0,34.0,1.389,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1701.0,34.0,1.465,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1701.0,34.0,1.465,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1470.0,34.0,1.464,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1470.0,34.0,1.464,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1660.0,34.0,1.445,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1660.0,34.0,1.445,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1547.0,34.0,1.428,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1547.0,34.0,1.428,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3228.0,34.0,1.446,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3228.0,34.0,1.446,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1867.0,34.0,1.506,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1867.0,34.0,1.506,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1916.0,34.0,1.502,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1916.0,34.0,1.502,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1556.0,34.0,1.51,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1556.0,34.0,1.51,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2379.0,34.0,1.502,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2379.0,34.0,1.502,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1856.0,34.0,1.46,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1856.0,34.0,1.46,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1829.0,34.0,1.508,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1829.0,34.0,1.508,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2489.0,34.0,1.523,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2489.0,34.0,1.523,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1337.0,34.0,1.488,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1337.0,34.0,1.488,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1411.0,34.0,1.558,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1411.0,34.0,1.558,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1891.0,34.0,1.683,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1891.0,34.0,1.683,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1839.0,34.0,1.681,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1839.0,34.0,1.681,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3078.0,34.0,1.762,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1685.0,34.0,1.671,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3078.0,34.0,1.762,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1427.0,34.0,1.722,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1472.0,34.0,1.698,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1472.0,34.0,1.698,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1427.0,34.0,1.722,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1685.0,34.0,1.671,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3188.0,34.0,1.773,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1354.0,34.0,1.696,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3188.0,34.0,1.773,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1354.0,34.0,1.696,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1578.0,34.0,1.703,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1578.0,34.0,1.703,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3029.0,34.0,1.743,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3029.0,34.0,1.743,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3312.0,34.0,1.785,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3312.0,34.0,1.785,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2063.0,34.0,1.697,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2063.0,34.0,1.697,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3204.0,34.0,1.698,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3204.0,34.0,1.698,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1878.0,34.0,1.783,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1878.0,34.0,1.783,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1592.0,34.0,1.713,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1592.0,34.0,1.713,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1428.0,34.0,1.808,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3214.0,34.0,1.849,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2904.0,34.0,1.785,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1475.0,34.0,1.754,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1988.0,34.0,1.773,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2013.0,34.0,1.842,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1599.0,34.0,1.827,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1300.0,34.0,1.794,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2528.0,34.0,1.763,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1757.0,34.0,1.783,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1553.0,34.0,1.782,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3083.0,34.0,1.754,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1358.0,34.0,1.785,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1677.0,34.0,1.758,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1845.0,34.0,1.747,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2316.0,34.0,1.763,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2041.0,34.0,1.759,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1327.0,34.0,1.774,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1807.0,34.0,1.794,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2257.0,34.0,1.761,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1606.0,34.0,1.793,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3189.0,34.0,1.763,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1632.0,34.0,1.754,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1645.0,34.0,1.78,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1571.0,34.0,1.779,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2270.0,34.0,1.833,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3334.0,34.0,1.837,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1301.0,34.0,1.784,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3488.0,34.0,1.813,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1417.0,34.0,1.833,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1634.0,34.0,1.761,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1785.0,34.0,1.144,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1428.0,34.0,1.808,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1329.0,34.0,1.778,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1661.0,34.0,1.792,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3214.0,34.0,1.849,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2904.0,34.0,1.785,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1475.0,34.0,1.754,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1988.0,34.0,1.773,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2013.0,34.0,1.842,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1599.0,34.0,1.827,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1300.0,34.0,1.794,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2528.0,34.0,1.763,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1757.0,34.0,1.783,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1553.0,34.0,1.782,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3083.0,34.0,1.754,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1358.0,34.0,1.785,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1677.0,34.0,1.758,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1845.0,34.0,1.747,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2316.0,34.0,1.763,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2041.0,34.0,1.759,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1327.0,34.0,1.774,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1807.0,34.0,1.794,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1620.0,34.0,1.792,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2257.0,34.0,1.761,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1606.0,34.0,1.793,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3189.0,34.0,1.763,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1632.0,34.0,1.754,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1645.0,34.0,1.78,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1571.0,34.0,1.779,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2270.0,34.0,1.833,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3334.0,34.0,1.837,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1301.0,34.0,1.784,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3488.0,34.0,1.813,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1417.0,34.0,1.833,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1634.0,34.0,1.761,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1785.0,34.0,1.144,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1329.0,34.0,1.778,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1661.0,34.0,1.792,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1620.0,34.0,1.792,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1836.0,34.0,1.873,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1836.0,34.0,1.873,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2045.0,34.0,1.846,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2045.0,34.0,1.846,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1360.0,34.0,1.912,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1360.0,34.0,1.912,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1566.0,34.0,1.914,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1566.0,34.0,1.914,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2987.0,34.0,1.24,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2987.0,34.0,1.24,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2294.0,34.0,2.01,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2294.0,34.0,2.01,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1333.0,34.0,2.024,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1333.0,34.0,2.024,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3078.0,34.0,2.015,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3078.0,34.0,2.015,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2019.0,34.0,2.014,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2019.0,34.0,2.014,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3178.0,34.0,2.052,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,3178.0,34.0,2.052,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1692.0,34.0,2.141,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1692.0,34.0,2.141,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2028.0,34.0,2.106,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,2028.0,34.0,2.106,Qwen2.5-Math,MATH500,2026-03-24 22:39:33,False,reasoning_confidence_bins_run.log
frs_bins,1783.0,34.0,2.11,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,1783.0,34.0,2.11,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,1707.0,34.0,2.122,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,1707.0,34.0,2.122,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,2110.0,34.0,2.153,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,2110.0,34.0,2.153,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,2643.0,34.0,2.155,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,2643.0,34.0,2.155,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
frs_bins,1581.0,34.0,2.283,Qwen2.5-Math,MATH500,2026-03-24 22:39:34,False,reasoning_confidence_bins_run.log
