model,benchmark,question_idx,trace_idx,bin_label,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,source_file
Phi-4-Reas.,SVAMP,313,11,30-40,0.16322412480398377,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,917,1,30-40,0.1662211451306086,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,491,6,30-40,0.17054138621364523,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,746,3,30-40,0.1741320405157779,True,4,4,4,5,0.8125,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,978,11,20-30,0.18223301343116372,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,612,6,20-30,0.18612043194915526,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,230,10,20-30,0.20537400293083286,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,313,2,30-40,0.17904605948321464,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,831,15,30-40,0.18020785677039006,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,575,15,20-30,0.18301608236249584,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,625,15,30-40,0.16648949465824361,True,3,4,3,5,0.6875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,703,0,20-30,0.18430726704064482,True,4,5,4,5,0.875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,13,8,30-40,0.1701083165891886,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,722,0,30-40,0.16192539900856806,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,768,8,20-30,0.18097299112462434,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,545,3,30-40,0.16771248781563067,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,445,11,30-40,0.16121000288319615,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,457,4,30-40,0.16613409804730964,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,72,15,30-40,0.17430396124443284,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,193,6,30-40,0.16944243724268562,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,730,10,40-50,0.15992805198590324,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,11,1,30-40,0.16255396238604058,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,606,12,30-40,0.16639711533431442,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,669,12,30-40,0.1747161050657181,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,741,0,40-50,0.15931844261194852,True,3,4,3,4,0.625,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,647,12,30-40,0.16774267519276728,True,3,4,3,3,0.5625,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,550,1,30-40,0.170956228202343,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,235,0,30-40,0.16529080646690833,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,222,0,40-50,0.15904789398864494,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,470,1,30-40,0.1800352980132792,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,967,3,20-30,0.18453071904823137,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,913,11,30-40,0.16276758984359432,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,814,7,30-40,0.17351160545280936,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,966,13,30-40,0.16115658050517545,True,4,5,4,5,0.875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,292,0,30-40,0.16062093975746414,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,313,4,40-50,0.15680745095223725,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,537,11,30-40,0.16236674436188114,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,884,7,30-40,0.16125644346061418,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,247,3,40-50,0.15530304841227355,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,949,5,40-50,0.1586145000675507,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,608,13,40-50,0.15527681407605398,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,17,1,40-50,0.15852956967754736,False,2,2,2,2,0.25,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,378,8,40-50,0.15496250557487165,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,665,2,40-50,0.15549961088179037,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,295,8,40-50,0.15796502213396368,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,679,11,40-50,0.1576486905708505,False,2,2,3,1,0.25,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,262,4,40-50,0.15401733316172983,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,178,7,40-50,0.1523235373853444,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,196,4,40-50,0.1546946996779411,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,713,14,40-50,0.15221064769008852,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,976,14,40-50,0.14575044540151122,True,3,4,3,5,0.6875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,700,5,40-50,0.15306984077654304,True,4,5,4,5,0.875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,834,3,40-50,0.1499961792623556,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,704,12,40-50,0.15527572270510762,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,781,12,40-50,0.14866231007841169,True,4,5,3,5,0.8125,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,564,2,40-50,0.14861924308706828,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,503,0,40-50,0.1568475353890133,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,900,6,40-50,0.1536815681325481,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,823,10,40-50,0.15745248095906444,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,125,8,40-50,0.14517916285791183,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,10,3,40-50,0.1503510863410278,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,731,2,40-50,0.15276711122271514,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,499,13,40-50,0.14369723892619876,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,419,11,40-50,0.15201459351653254,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,820,1,40-50,0.15083535186262126,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,171,6,40-50,0.1497545747300944,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,833,8,40-50,0.14899969700412413,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,423,3,40-50,0.1519305122213864,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,416,0,40-50,0.15789037434746767,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,999,12,40-50,0.14943199724140288,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,711,1,40-50,0.14395410793962488,True,4,5,4,5,0.875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,411,15,40-50,0.14823126388714253,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,536,8,40-50,0.14657215467756837,True,4,5,4,5,0.875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,404,8,40-50,0.1464735675635247,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,921,3,40-50,0.14526619371661229,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,980,7,40-50,0.14372775634353452,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,392,6,40-50,0.1496364775063162,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,923,0,40-50,0.14417927504415828,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,221,3,40-50,0.14744625520493895,True,4,5,4,5,0.875,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,220,12,40-50,0.1501832076039012,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,941,4,40-50,0.14593720434965685,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,266,15,40-50,0.15515391203535264,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,754,4,40-50,0.15291187502722536,True,5,5,5,5,1.0,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4-Reas.,SVAMP,583,9,40-50,0.15591576799042162,True,4,4,4,5,0.8125,True,judged_Phi-4-Reas.__SVAMP.json
Phi-4,AQuA,128,14,0-10,0.5063891915131671,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,141,1,0-10,0.6526833128502744,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,207,2,0-10,0.5909099624713285,False,2,3,3,3,0.4375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,240,11,0-10,0.4515517590815698,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,238,6,0-10,0.5766846403688394,True,2,2,3,2,0.3125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,37,8,0-10,0.5589590812103918,True,4,4,4,5,0.8125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,2,5,10-20,0.394262687494951,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,122,15,10-20,0.43553372177980415,True,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,190,12,0-10,0.5054394731291401,True,3,4,4,5,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,190,11,0-10,0.5050705295939887,False,2,3,3,2,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,12,5,0-10,0.5179114215979821,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,146,13,10-20,0.36964449445803904,False,2,3,3,3,0.4375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,196,1,0-10,0.4957012145624572,False,2,2,2,3,0.3125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,201,6,0-10,0.4461159427898353,False,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,33,0,0-10,0.460974365094491,False,4,3,3,4,0.625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,106,5,10-20,0.44125518784887446,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,70,14,0-10,0.5996002799287444,False,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,163,10,0-10,0.4454964181202057,True,5,5,4,5,0.9375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,0,0,10-20,0.4245776028455794,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,227,10,10-20,0.3723868860100106,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,74,3,10-20,0.4037234761149369,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,141,10,10-20,0.40887397774475187,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,65,12,0-10,0.684816817243437,False,4,5,4,5,0.875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,58,5,0-10,0.511719759333373,False,4,4,4,4,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,10,2,0-10,0.47534704500938874,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,112,4,10-20,0.39969361092703776,False,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,202,9,10-20,0.4211575540263703,False,4,5,4,5,0.875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,202,6,10-20,0.4218752215560434,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,192,3,0-10,0.5679575716867433,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,211,5,10-20,0.3648805762761381,False,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,171,13,0-10,0.7065722329236369,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,136,2,0-10,0.47867053325993425,False,4,4,4,5,0.8125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,59,2,0-10,0.6513285980930633,False,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,217,15,0-10,0.5562230988217013,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,217,12,0-10,0.5883357872661212,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,28,5,10-20,0.36246964573630924,False,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,105,7,0-10,0.7366967208062056,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,45,12,10-20,0.41227465984661155,True,2,3,3,2,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,223,6,0-10,0.46567788554615325,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,183,7,0-10,0.44561842579251737,False,4,5,4,5,0.875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,128,15,0-10,0.48140581095529594,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,205,4,0-10,0.5317743583575666,False,4,4,4,5,0.8125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,116,4,0-10,0.49388150711115875,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,211,0,0-10,0.6907442288303657,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,195,12,0-10,0.5731885503366088,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,72,9,10-20,0.3789900224626917,True,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,197,3,10-20,0.3547082174499495,True,4,4,4,5,0.8125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,185,7,0-10,0.5537480967832741,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,179,9,10-20,0.3782151361097168,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,33,3,10-20,0.3706279484015162,False,4,5,4,5,0.875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,15,15,10-20,0.40912639432744274,False,4,4,4,4,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,36,2,10-20,0.4190904414074374,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,214,13,10-20,0.42721055882052855,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,250,13,0-10,0.48153210395017576,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,65,7,0-10,0.6619018122583419,False,4,5,4,5,0.875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,14,7,10-20,0.4225995756228185,False,4,4,4,4,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,204,11,10-20,0.4253381750695536,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,65,14,10-20,0.39280353955520675,True,4,4,4,4,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,16,2,10-20,0.37368547794761897,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,134,10,0-10,0.4615909756977558,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,191,14,10-20,0.4156973840195726,False,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,74,12,0-10,0.4798666048589422,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,39,0,0-10,0.4552917160160894,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,217,13,10-20,0.4297592292764327,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,12,1,10-20,0.40457510894822535,True,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,69,11,10-20,0.38989902063917115,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,164,12,0-10,0.4630002580504193,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,28,11,0-10,0.4448962181112026,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,117,14,10-20,0.4029421660641291,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,195,8,10-20,0.3617882387397503,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,145,3,10-20,0.41488540794159795,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,99,2,10-20,0.4176209961810841,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,129,2,0-10,0.4832232461856196,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,183,2,10-20,0.38888359214100543,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,146,6,0-10,0.5277866847771104,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,151,9,10-20,0.4110052651703655,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,109,1,10-20,0.44033009380546195,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,73,13,0-10,0.44947104948992544,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,125,9,10-20,0.37800419284465664,True,4,4,4,4,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,22,7,10-20,0.36936671950665056,True,4,4,4,5,0.8125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,32,15,10-20,0.3875179539397895,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,233,9,10-20,0.37736538165494193,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,86,7,0-10,0.44499550597319154,False,3,4,4,3,0.625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,29,0,0-10,0.6374148790498784,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,100,7,10-20,0.38896143085034424,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,228,8,10-20,0.39402242248516306,True,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,218,8,0-10,0.47052181764981155,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,127,12,10-20,0.38430445502784744,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,238,3,10-20,0.3597914369653016,False,2,3,3,3,0.4375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,117,11,10-20,0.37464318145003145,False,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,79,11,20-30,0.3247164360417301,False,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,67,12,20-30,0.3429690201596724,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,75,0,20-30,0.34060644437892845,False,2,2,2,3,0.3125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,3,6,20-30,0.3319160463195186,False,2,3,3,2,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,206,2,20-30,0.3450915502895157,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,178,8,10-20,0.42181994451521015,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,65,3,20-30,0.31957492769273055,True,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,137,15,20-30,0.31244611871399125,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,42,7,0-10,0.5610072207885685,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,246,8,20-30,0.3227715919827294,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,182,5,0-10,0.5424275454514141,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,184,4,20-30,0.31155809217153463,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,141,9,20-30,0.3398157511986925,False,4,4,4,4,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,201,10,20-30,0.3158839439038426,False,2,3,3,2,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,102,11,0-10,0.5879589581049228,True,4,4,4,4,0.75,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,236,3,30-40,0.29020972129416045,False,4,4,3,4,0.6875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,208,7,20-30,0.32363025865939127,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,104,14,20-30,0.35179324469155826,False,4,4,3,4,0.6875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,155,15,20-30,0.3166717245656957,False,4,4,4,5,0.8125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,191,11,20-30,0.3235765789945746,False,4,4,3,4,0.6875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,123,2,10-20,0.43258788100693285,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,96,4,20-30,0.29618664274637924,False,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,103,3,20-30,0.29378106187659336,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,251,5,20-30,0.3032357836690514,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,243,9,20-30,0.3519688434824295,True,4,4,3,4,0.6875,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,190,6,20-30,0.2952105533558765,False,2,2,3,2,0.3125,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,226,14,10-20,0.3545481543066665,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,180,10,20-30,0.34752244473920024,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,237,14,20-30,0.2936835293255779,False,2,2,3,3,0.375,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,38,1,20-30,0.3472675579545023,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,121,4,20-30,0.3371115214650137,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,209,14,20-30,0.3214544182133426,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,114,3,20-30,0.31815647548596887,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,64,8,20-30,0.322956191325006,False,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,241,11,30-40,0.2790038210862078,False,3,3,3,4,0.5625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,245,10,30-40,0.2871798611080969,False,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,21,15,10-20,0.3825715225075233,True,3,3,3,3,0.5,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,200,2,10-20,0.3982431985670981,False,3,4,3,4,0.625,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,83,6,30-40,0.28697187337745456,True,5,5,5,5,1.0,True,judged_Phi-4__AQuA.json
Phi-4,AQuA,139,10,20-30,0.34246506737342464,False,4,4,3,4,0.6875,True,judged_Phi-4__AQuA.json
